query_idx,phase,user_id,user_profile,question,category,difficulty,source,compute,score,cache_hit,ensemble_size
6773,Насыщение,414,active,Какой витамин синтезируется в коже под действием солнца?,Микронутриенты и витамины,hard,expert,4.25,87.5,False,3
6774,Насыщение,27,loyal,Непонятно вот что: что такое нутрициология?,Основы нутрициологии,easy,user,0.4,90.2,False,1
6775,Насыщение,106,active,Что такое насыщенные жиры?,Макронутриенты,hard,expert,0.16000000000000003,78.6,True,0
6776,Насыщение,136,loyal,Что такое средиземноморская диета?,Диеты и режимы,medium,expert,0.72,86.7,False,1
6777,Насыщение,320,new,Какова норма углеводов в сутки?,Макронутриенты,hard,expert,0.16000000000000003,78.8,True,0
6778,Насыщение,187,active,"Посоветуйте, что такое метаболический синдром?",Заболевания и питание,easy,user,1.22,99,False,2
6779,Насыщение,456,new,"Подскажите, вопрос по теме «Спортивное питание» #20 подскажи",Спортивное питание,medium,user,0.1,85.5,True,0
6780,Насыщение,225,casual,Какие минералы являются микроэлементами?,Микронутриенты и витамины,hard,expert,5.17,87.1,False,3
6781,Насыщение,478,new,Что такое органическая еда?,Общие вопросы,easy,expert,0.06,89.6,True,0
6782,Насыщение,337,new,У меня такой вопрос: что такое пищевая плотность подскажите?,Основы нутрициологии,medium,user,0.95,86.2,False,1
6783,Насыщение,189,regular,"Проконсультируйте, чем отличаются макро- и микронутриенты чт",Основы нутрициологии,easy,user,0.06,90.5,True,0
6784,Насыщение,353,active,Что такое пищевая плотность?,Основы нутрициологии,easy,expert,0.06,90.4,True,0
6785,Насыщение,405,active,Что такое адаптогены?,БАДы и добавки,hard,expert,0.16000000000000003,78.6,True,0
6786,Насыщение,15,casual,Непонятно вот что: какие бывают типы жирных кислот?),Макронутриенты,medium,user,0.1,86.4,True,0
6787,Насыщение,101,casual,"В интернете пишут, что такое нутрициология что посоветуете?",Основы нутрициологии,easy,user,0.06,89.9,True,0
6788,Насыщение,185,regular,Интересует такой вопрос: какая диета рекомендуется при гастр,Заболевания и питание,medium,user,2.3,94.8,False,2
6789,Насыщение,109,new,"Дайте совет, вопрос по теме «Диеты и режимы» #20 подскажите?",Диеты и режимы,medium,user,0.1,85.8,True,0
6790,Насыщение,314,new,"А вот интересно, что такое пищевая плотность подскажите?",Основы нутрициологии,easy,user,0.57,90.6,False,1
6791,Насыщение,111,regular,"Можете рассказать, как питаться после тренировки подскажите?",Спортивное питание,easy,user,0.06,88.6,True,0
6792,Насыщение,84,regular,"Подскажите, что такое L-карнитин подскажите?",Спортивное питание,medium,user,0.83,85.0,False,1
6793,Насыщение,345,new,Интересует такой вопрос: какие продукты богаты белком что по,Макронутриенты,medium,user,0.95,86.8,False,1
6794,Насыщение,372,casual,У меня такой вопрос: стоит ли исключать молочные продукты?,Общие вопросы,medium,user,0.1,85.4,True,0
6795,Насыщение,448,new,У меня такой вопрос: вопрос по теме «Общие вопросы» #18 — эт,Общие вопросы,easy,user,0.06,90.2,True,0
6796,Насыщение,392,regular,Что такое НАЖБП?,Заболевания и питание,hard,expert,0.16000000000000003,79.9,True,0
6797,Насыщение,253,regular,Что такое DASH-диета?,Диеты и режимы,hard,expert,4.38,85.6,False,3
6798,Насыщение,272,casual,Вопрос по теме «Основы нутрициологии» #19,Основы нутрициологии,hard,expert,0.16000000000000003,78.4,True,0
6799,Насыщение,315,new,"А правда, что какие продукты содержат витамин K?)",Микронутриенты и витамины,medium,user,0.1,85.6,True,0
6800,Насыщение,94,loyal,Что такое НАЖБП?,Заболевания и питание,hard,expert,0.16000000000000003,77.9,True,0
6801,Насыщение,52,regular,Непонятно вот что: для чего нужно железо?,Микронутриенты и витамины,easy,user,0.59,93.7,False,1
6802,Насыщение,151,casual,"А вот интересно, что такое метаболизм это правда?",Основы нутрициологии,medium,user,0.91,87.7,False,1
6803,Насыщение,309,new,"Дайте совет, какова норма жиров в сутки интересно узнать?",Макронутриенты,easy,user,0.57,91.7,False,1
6804,Насыщение,102,casual,У меня такой вопрос: как выбрать качественный витамин D — ка,БАДы и добавки,easy,user,0.06,90.5,True,0
6805,Насыщение,212,regular,"Посоветуйте, какие минералы являются макроэлементами интерес",Микронутриенты и витамины,easy,user,0.06,89.5,True,0
6806,Насыщение,38,new,"А вот интересно, что такое средиземноморская диета это правд",Диеты и режимы,medium,user,0.1,84.4,True,0
6807,Насыщение,76,new,Вопрос по теме «Заболевания и питание» #19,Заболевания и питание,medium,expert,0.1,84.7,True,0
6808,Насыщение,413,active,Непонятно вот что: вопрос по теме «Общие вопросы» #14 подска,Общие вопросы,medium,user,0.1,86.0,True,0
6809,Насыщение,113,active,"Скажите, что такое креатин — как думаете?",Спортивное питание,medium,user,0.1,86.2,True,0
6810,Насыщение,336,active,Вопрос по теме «Спортивное питание» #20?),Спортивное питание,easy,user,0.06,90.7,True,0
6811,Насыщение,87,casual,Вопрос по теме «Спортивное питание» #20?),Спортивное питание,easy,user,0.06,89.9,True,0
6812,Насыщение,137,new,Какие формы железа лучше усваиваются?,БАДы и добавки,easy,expert,1.49,98.8,False,2
6813,Насыщение,408,casual,"Скажите, что такое энергетический баланс — это нормально?",Основы нутрициологии,medium,user,0.1,84.3,True,0
6814,Насыщение,280,casual,"Подскажите пожалуйста, зачем принимать магний?",БАДы и добавки,easy,user,1.4,99,False,2
6815,Насыщение,106,active,У меня такой вопрос: какова норма углеводов в сутки?,Макронутриенты,medium,user,0.1,85.1,True,0
6816,Насыщение,473,active,"Можете рассказать, что такое антиоксиданты что посоветуете?",Основы нутрициологии,easy,user,0.43,91.6,False,1
6817,Насыщение,101,casual,Для чего нужен витамин D?,Микронутриенты и витамины,easy,expert,0.06,89.5,True,0
6818,Насыщение,480,regular,"В интернете пишут, вопрос по теме «Микронутриенты и витамины",Микронутриенты и витамины,medium,user,0.97,92.6,False,1
6819,Насыщение,402,regular,"А правда, что вопрос по теме «Общие вопросы» #13?)",Общие вопросы,easy,user,0.06,89.0,True,0
6820,Насыщение,49,regular,"Расскажите подробнее, что такое IG-диета интересно узнать?",Диеты и режимы,medium,user,0.92,89.3,False,1
6821,Насыщение,187,active,Вопрос по теме «Спортивное питание» #16?,Спортивное питание,medium,user,0.1,85.0,True,0
6822,Насыщение,384,regular,"Никак не могу понять, вопрос по теме «Спортивное питание» #1",Спортивное питание,medium,user,0.82,85.2,False,1
6823,Насыщение,427,loyal,"А вот интересно, вопрос по теме «Общие вопросы» #19? А то я ",Общие вопросы,easy,user,0.06,89.1,True,0
6824,Насыщение,491,active,Вопрос по теме «Диеты и режимы» #18?,Диеты и режимы,medium,user,0.1,85.7,True,0
6825,Насыщение,29,casual,Непонятно вот что: вопрос по теме «Диеты и режимы» #19 что п,Диеты и режимы,easy,user,0.59,93.4,False,1
6826,Насыщение,483,new,У меня такой вопрос: чем отличаются простые и сложные углево,Макронутриенты,easy,user,0.06,89.7,True,0
6827,Насыщение,470,regular,Интересует такой вопрос: вопрос по теме «БАДы и добавки» #17,БАДы и добавки,medium,user,0.1,85.7,True,0
6828,Насыщение,457,casual,"Объясните, вопрос по теме «Общие вопросы» #15 подскажите?",Общие вопросы,easy,user,0.06,90.1,True,0
6829,Насыщение,472,regular,Для чего нужен кальций?,Микронутриенты и витамины,easy,expert,0.06,89.7,True,0
6830,Насыщение,125,regular,Сколько воды нужно пить в день?,Общие вопросы,medium,expert,0.1,86.4,True,0
6831,Насыщение,260,new,"Хотелось бы узнать, вопрос по теме «Спортивное питание» #15 ",Спортивное питание,easy,user,0.06,89.6,True,0
6832,Насыщение,382,regular,Что такое кетодиета?,Диеты и режимы,hard,expert,0.16000000000000003,78.8,True,0
6833,Насыщение,292,casual,У меня такой вопрос: как йод влияет на щитовидную железу?,Микронутриенты и витамины,medium,user,0.1,85.0,True,0
6834,Насыщение,410,new,Вопрос по теме «Общие вопросы» #18?,Общие вопросы,medium,user,0.1,86.7,True,0
6835,Насыщение,152,regular,"Можете рассказать, какова норма углеводов в сутки?",Макронутриенты,easy,user,0.06,89.9,True,0
6836,Насыщение,304,active,"Скажите, влияет ли цинк на иммунитет?)",БАДы и добавки,easy,user,0.06,88.8,True,0
6837,Насыщение,182,new,Интересует такой вопрос: вопрос по теме «Макронутриенты» #20,Макронутриенты,easy,user,0.06,89.7,True,0
6838,Насыщение,2,regular,"Хотелось бы узнать, сколько калорий в 1 г белка подскажите?",Макронутриенты,easy,user,0.06,90.8,True,0
6839,Насыщение,214,new,Как правильно составить сбалансированное меню?,Диеты и режимы,easy,expert,0.06,90.9,True,0
6840,Насыщение,300,new,Непонятно вот что: что такое food combining?,Общие вопросы,medium,user,0.1,84.9,True,0
6841,Насыщение,141,casual,"В интернете пишут, чем пробиотики отличаются от пребиотиков?",БАДы и добавки,medium,user,2.36,92.6,False,2
6842,Насыщение,41,loyal,"Проконсультируйте, какие витамины относятся к жирорастворимы",Микронутриенты и витамины,easy,user,0.06,90.7,True,0
6843,Насыщение,22,regular,У меня такой вопрос: вопрос по теме «Диеты и режимы» #11 — к,Диеты и режимы,medium,user,0.9,89.5,False,1
6844,Насыщение,160,loyal,Что такое суперфуды?,Общие вопросы,easy,expert,0.32,84.9,False,1
6845,Насыщение,359,regular,"Объясните, стоит ли исключать молочные продукты — как думает",Общие вопросы,medium,user,0.67,81.6,False,1
6846,Насыщение,403,new,"Подскажите пожалуйста, вопрос по теме «Общие вопросы» #16?",Общие вопросы,medium,user,0.1,85.8,True,0
6847,Насыщение,110,new,Какая связь между питанием и онкологией?,Заболевания и питание,hard,expert,6.46,90.2,False,3
6848,Насыщение,205,active,"Дайте совет, вопрос по теме «Диеты и режимы» #14?)",Диеты и режимы,easy,user,0.49,91.2,False,1
6849,Насыщение,383,regular,"Можете рассказать, что такое IG-диета что посоветуете?",Диеты и режимы,easy,user,0.06,89.4,True,0
6850,Насыщение,437,new,Непонятно вот что: стоит ли исключать молочные продукты это ,Общие вопросы,medium,user,0.1,84.6,True,0
6851,Насыщение,448,new,"Верно ли, что вопрос по теме «Микронутриенты и витамины» #17",Микронутриенты и витамины,easy,user,0.06,89.3,True,0
6852,Насыщение,181,casual,"Можете рассказать, вопрос по теме «Общие вопросы» #14?",Общие вопросы,medium,user,0.73,78.4,False,1
6853,Насыщение,28,new,"А вот интересно, вопрос по теме «Общие вопросы» #19? А то я ",Общие вопросы,easy,user,0.46,82.3,False,1
6854,Насыщение,290,loyal,"Никак не могу понять, какая связь между питанием и онкологие",Заболевания и питание,medium,user,0.1,85.3,True,0
6855,Насыщение,401,active,Что такое термогенез пищи?,Основы нутрициологии,medium,expert,0.74,84.9,False,1
6856,Насыщение,343,active,Какова норма углеводов в сутки?,Макронутриенты,hard,expert,0.16000000000000003,79.5,True,0
6857,Насыщение,295,casual,"Я слышал, что какие риски у монодиет — это нормально?",Диеты и режимы,easy,user,0.06,89.7,True,0
6858,Насыщение,338,regular,"Проконсультируйте, вопрос по теме «Общие вопросы» #17 подска",Общие вопросы,medium,user,0.1,84.3,True,0
6859,Насыщение,159,active,"А вот интересно, вопрос по теме «Спортивное питание» #14? А ",Спортивное питание,medium,user,0.1,84.8,True,0
6860,Насыщение,83,new,У меня такой вопрос: что такое глюконеогенез — это нормально,Макронутриенты,easy,user,0.58,90.1,False,1
6861,Насыщение,400,regular,"Хотелось бы узнать, вопрос по теме «Заболевания и питание» #",Заболевания и питание,easy,user,0.06,91.0,True,0
6862,Насыщение,359,regular,Что такое подагра?,Заболевания и питание,medium,expert,0.1,86.8,True,0
6863,Насыщение,112,casual,Вопрос по теме «Заболевания и питание» #15,Заболевания и питание,hard,expert,0.16000000000000003,78.0,True,0
6864,Насыщение,295,casual,"Я слышал, что какие существуют незаменимые аминокислоты?",Основы нутрициологии,easy,user,0.06,90.0,True,0
6865,Насыщение,482,regular,Вопрос по теме «Микронутриенты и витамины» #17,Микронутриенты и витамины,medium,expert,0.1,86.0,True,0
6866,Насыщение,483,new,"Хотелось бы узнать, вопрос по теме «Спортивное питание» #15 ",Спортивное питание,easy,user,0.06,90.3,True,0
6867,Насыщение,479,new,Что такое метаболизм?,Основы нутрициологии,easy,expert,0.06,90.0,True,0
6868,Насыщение,197,loyal,"Дайте совет, что такое пищевая плотность?",Основы нутрициологии,easy,user,0.41,88.7,False,1
6869,Насыщение,204,regular,"А вот интересно, вопрос по теме «Диеты и режимы» #16?",Диеты и режимы,easy,user,0.54,94.4,False,1
6870,Насыщение,92,new,"Подскажите, вопрос по теме «Заболевания и питание» #20?",Заболевания и питание,easy,user,1.64,99,False,2
6871,Насыщение,117,casual,"Можете рассказать, вопрос по теме «Спортивное питание» #16 ч",Спортивное питание,easy,user,0.06,90.7,True,0
6872,Насыщение,482,regular,"Дайте совет, что такое термогенез пищи что посоветуете?",Основы нутрициологии,medium,user,0.1,84.5,True,0
6873,Насыщение,56,active,"Я слышал, что вопрос по теме «Общие вопросы» #15?)",Общие вопросы,easy,user,0.06,90.2,True,0
6874,Насыщение,277,casual,"Проконсультируйте, что такое электролиты интересно узнать?",Спортивное питание,medium,user,0.1,84.6,True,0
6875,Насыщение,342,loyal,Вопрос по теме «Общие вопросы» #13,Общие вопросы,medium,expert,0.1,86.0,True,0
6876,Насыщение,432,active,"Посоветуйте, что такое гейнер?)",Спортивное питание,easy,user,0.06,89.0,True,0
6877,Насыщение,182,new,У меня такой вопрос: какова норма углеводов в сутки?,Макронутриенты,medium,user,0.1,85.6,True,0
6878,Насыщение,368,loyal,Вопрос по теме «Основы нутрициологии» #19,Основы нутрициологии,medium,expert,0.1,84.7,True,0
6879,Насыщение,58,active,Непонятно вот что: вопрос по теме «Макронутриенты» #20?,Макронутриенты,medium,user,0.1,85.8,True,0
6880,Насыщение,284,regular,"Никак не могу понять, какие формы железа лучше усваиваются —",БАДы и добавки,medium,user,0.1,86.9,True,0
6881,Насыщение,417,regular,"Верно ли, что какая диета рекомендуется при гастрите интерес",Заболевания и питание,medium,user,2.32,97.5,False,2
6882,Насыщение,292,casual,Чем отличается веганство от вегетарианства?,Диеты и режимы,easy,expert,0.06,91.1,True,0
6883,Насыщение,183,loyal,Что такое инсулинорезистентность?,Заболевания и питание,easy,expert,0.06,88.9,True,0
6884,Насыщение,25,regular,"Никак не могу понять, вреден ли глютен для всех это правда?",Общие вопросы,easy,user,0.06,89.9,True,0
6885,Насыщение,207,loyal,"Я слышал, что что такое электролиты?",Спортивное питание,easy,user,0.06,90.4,True,0
6886,Насыщение,285,new,"Подскажите, вопрос по теме «Основы нутрициологии» #20 подска",Основы нутрициологии,easy,user,0.06,90.7,True,0
6887,Насыщение,208,regular,Какие продукты вызывают аллергию?,Заболевания и питание,hard,expert,0.16000000000000003,77.7,True,0
6888,Насыщение,312,active,Что такое нутрициология?,Основы нутрициологии,hard,expert,0.16000000000000003,79.4,True,0
6889,Насыщение,282,casual,Что такое насыщенные жиры?,Макронутриенты,hard,expert,0.16000000000000003,78.3,True,0
6890,Насыщение,143,new,"Никак не могу понять, вопрос по теме «Заболевания и питание»",Заболевания и питание,medium,user,0.1,85.3,True,0
6891,Насыщение,302,new,Вопрос по теме «Диеты и режимы» #16,Диеты и режимы,hard,expert,5.11,85.6,False,3
6892,Насыщение,17,casual,Вопрос по теме «Общие вопросы» #19,Общие вопросы,medium,expert,0.73,79.9,False,1
6893,Насыщение,221,casual,"Я слышал, что как питание влияет на микробиом подскажите?",Заболевания и питание,medium,user,2.55,97.2,False,2
6894,Насыщение,178,regular,"Скажите, что такое КБЖУ?",Основы нутрициологии,medium,user,0.1,84.6,True,0
6895,Насыщение,140,regular,"Никак не могу понять, вопрос по теме «Заболевания и питание»",Заболевания и питание,medium,user,2.32,97.4,False,2
6896,Насыщение,148,active,"Я слышал, что вопрос по теме «Общие вопросы» #18?)",Общие вопросы,medium,user,0.59,82.0,False,1
6897,Насыщение,220,new,"А правда, что вопрос по теме «Основы нутрициологии» #17 что ",Основы нутрициологии,medium,user,0.96,84.2,False,1
6898,Насыщение,273,new,"Подскажите пожалуйста, что такое креатин?)",Спортивное питание,easy,user,0.58,91.0,False,1
6899,Насыщение,449,casual,Интересует такой вопрос: какие продукты богаты белком что по,Макронутриенты,medium,user,0.1,84.5,True,0
6900,Насыщение,480,regular,"А вот интересно, для чего нужен кальций что посоветуете?",Микронутриенты и витамины,medium,user,0.1,85.6,True,0
6901,Насыщение,322,new,Сколько калорий в 1 г белка?,Макронутриенты,medium,expert,0.96,86.3,False,1
6902,Насыщение,265,casual,Вопрос по теме «Общие вопросы» #14,Общие вопросы,medium,expert,0.1,86.8,True,0
6903,Насыщение,492,regular,"Посоветуйте, что такое антиоксиданты — как думаете?",Основы нутрициологии,medium,user,0.1,85.4,True,0
6904,Насыщение,198,new,"Хотелось бы узнать, правда ли, что яйца повышают холестерин ",Общие вопросы,easy,user,0.46,83.6,False,1
6905,Насыщение,368,loyal,"Подскажите пожалуйста, вопрос по теме «БАДы и добавки» #12?",БАДы и добавки,easy,user,0.06,89.0,True,0
6906,Насыщение,305,active,"Подскажите пожалуйста, сколько калорий в 1 г жира?)",Макронутриенты,easy,user,0.45,89.4,False,1
6907,Насыщение,469,loyal,Непонятно вот что: вопрос по теме «Диеты и режимы» #19 что п,Диеты и режимы,easy,user,0.06,89.8,True,0
6908,Насыщение,23,active,"Скажите, вопрос по теме «Заболевания и питание» #17?",Заболевания и питание,easy,user,0.06,90.8,True,0
6909,Насыщение,381,regular,"В интернете пишут, какие продукты богаты клетчаткой — как ду",Макронутриенты,easy,user,0.06,88.9,True,0
6910,Насыщение,459,regular,Что такое органическая еда?,Общие вопросы,medium,expert,0.1,84.6,True,0
6911,Насыщение,44,loyal,"А вот интересно, вопрос по теме «Спортивное питание» #14? А ",Спортивное питание,medium,user,0.1,85.0,True,0
6912,Насыщение,492,regular,У меня такой вопрос: что такое BCAA интересно узнать?,Спортивное питание,easy,user,0.49,89.1,False,1
6913,Насыщение,425,active,"Верно ли, что вопрос по теме «Макронутриенты» #15?",Макронутриенты,medium,user,0.1,86.4,True,0
6914,Насыщение,428,new,"Я слышал, что как питаться до тренировки? А то я запутался?",Спортивное питание,medium,user,0.1,84.4,True,0
6915,Насыщение,92,new,"Посоветуйте, какие органы участвуют в пищеварении? А то я за",Основы нутрициологии,medium,user,0.97,83.7,False,1
6916,Насыщение,4,casual,Вопрос по теме «Общие вопросы» #14,Общие вопросы,medium,expert,0.72,78.9,False,1
6917,Насыщение,44,loyal,"Я слышал, что вопрос по теме «БАДы и добавки» #15 — это норм",БАДы и добавки,easy,user,0.06,89.5,True,0
6918,Насыщение,211,new,Какие бывают типы жирных кислот интересно узнать?,Макронутриенты,medium,user,0.98,87.6,False,1
6919,Насыщение,147,casual,У меня такой вопрос: какие витамины относятся к жирораствори,Микронутриенты и витамины,medium,user,0.1,86.2,True,0
6920,Насыщение,364,regular,"А правда, что вопрос по теме «Спортивное питание» #11?",Спортивное питание,medium,user,0.1,84.7,True,0
6921,Насыщение,449,casual,"Расскажите подробнее, что такое нутрициология интересно узна",Основы нутрициологии,medium,user,0.1,86.2,True,0
6922,Насыщение,371,casual,"Скажите, какие продукты богаты белком?",Макронутриенты,medium,user,0.91,84.6,False,1
6923,Насыщение,408,casual,"Никак не могу понять, вопрос по теме «Спортивное питание» #1",Спортивное питание,medium,user,0.89,85.7,False,1
6924,Насыщение,262,regular,Что такое метаболический синдром?,Заболевания и питание,hard,expert,5.52,92.2,False,3
6925,Насыщение,325,casual,Вопрос по теме «Спортивное питание» #18,Спортивное питание,medium,expert,0.1,86.2,True,0
6926,Насыщение,77,regular,Что такое средиземноморская диета?,Диеты и режимы,medium,expert,0.1,84.7,True,0
6927,Насыщение,475,new,Что такое КБЖУ?,Основы нутрициологии,medium,expert,0.1,84.5,True,0
6928,Насыщение,251,new,Непонятно вот что: для чего нужно железо?,Микронутриенты и витамины,easy,user,0.7,96.8,False,1
6929,Насыщение,257,active,"Верно ли, что вопрос по теме «БАДы и добавки» #19?",БАДы и добавки,medium,user,1.91,95.9,False,2
6930,Насыщение,77,regular,Какова норма углеводов в сутки?,Макронутриенты,hard,expert,3.96,81.2,False,3
6931,Насыщение,395,regular,Какой хлеб полезнее?,Общие вопросы,hard,expert,0.16000000000000003,78.1,True,0
6932,Насыщение,170,new,Что такое НАЖБП?,Заболевания и питание,medium,expert,0.1,85.0,True,0
6933,Насыщение,483,new,Вопрос по теме «Основы нутрициологии» #17,Основы нутрициологии,hard,expert,0.16000000000000003,78.0,True,0
6934,Насыщение,359,regular,Какие продукты содержат витамин K?,Микронутриенты и витамины,easy,expert,0.6,93.2,False,1
6935,Насыщение,252,loyal,Что такое кетодиета?,Диеты и режимы,hard,expert,0.16000000000000003,78.2,True,0
6936,Насыщение,95,regular,"Подскажите, какие БАДы считаются доказанными?",БАДы и добавки,easy,user,0.06,88.8,True,0
6937,Насыщение,460,loyal,"А вот интересно, какие витамины относятся к жирорастворимым?",Микронутриенты и витамины,easy,user,0.06,90.5,True,0
6938,Насыщение,283,regular,"Я слышал, что вопрос по теме «Основы нутрициологии» #20 что ",Основы нутрициологии,medium,user,0.82,84.5,False,1
6939,Насыщение,283,regular,"Проконсультируйте, какие витамины относятся к жирорастворимы",Микронутриенты и витамины,easy,user,0.06,89.8,True,0
6940,Насыщение,3,active,Какая связь между питанием и онкологией?,Заболевания и питание,easy,expert,0.06,89.7,True,0
6941,Насыщение,468,casual,Непонятно вот что: что такое элиминационная диета что посове,Диеты и режимы,easy,user,0.06,90.0,True,0
6942,Насыщение,496,regular,Вопрос по теме «Общие вопросы» #11,Общие вопросы,hard,expert,0.16000000000000003,79.5,True,0
6943,Насыщение,228,active,"Можете рассказать, для чего нужно железо подскажите?",Микронутриенты и витамины,easy,user,0.53,93.1,False,1
6944,Насыщение,160,loyal,"Дайте совет, какие продукты вызывают аллергию? А то я запута",Заболевания и питание,medium,user,1.88,98.2,False,2
6945,Насыщение,466,active,"Расскажите подробнее, какая диета рекомендуется при гастрите",Заболевания и питание,medium,user,0.1,84.5,True,0
6946,Насыщение,397,casual,"Никак не могу понять, как выбрать качественный витамин D это",БАДы и добавки,easy,user,0.06,88.8,True,0
6947,Насыщение,335,new,"В интернете пишут, какие витамины относятся к водорастворимы",Микронутриенты и витамины,medium,user,1.16,89.5,False,1
6948,Насыщение,42,active,Какие витамины относятся к водорастворимым?,Микронутриенты и витамины,hard,expert,0.16000000000000003,79.0,True,0
6949,Насыщение,62,casual,Какие витамины важны для спортсменов?,Спортивное питание,medium,expert,0.1,86.7,True,0
6950,Насыщение,182,new,"Я слышал, что вопрос по теме «Общие вопросы» #14?)",Общие вопросы,medium,user,0.78,81.5,False,1
6951,Насыщение,156,regular,"Хотелось бы узнать, вопрос по теме «Заболевания и питание» #",Заболевания и питание,easy,user,0.06,91.0,True,0
6952,Насыщение,109,new,"Объясните, стоит ли исключать молочные продукты?)",Общие вопросы,easy,user,0.46,84.5,False,1
6953,Насыщение,415,loyal,"А вот интересно, что такое суперфуды интересно узнать?",Общие вопросы,medium,user,0.1,84.9,True,0
6954,Насыщение,124,loyal,Непонятно вот что: вопрос по теме «Диеты и режимы» #19 что п,Диеты и режимы,easy,user,0.06,89.7,True,0
6955,Насыщение,318,active,Вопрос по теме «Общие вопросы» #20,Общие вопросы,easy,expert,0.06,88.7,True,0
6956,Насыщение,384,regular,"Объясните, как йод влияет на щитовидную железу что посоветуе",Микронутриенты и витамины,medium,user,0.98,91.7,False,1
6957,Насыщение,150,new,"Я слышал, что как питаться до тренировки? А то я запутался?",Спортивное питание,medium,user,0.1,86.2,True,0
6958,Насыщение,277,casual,Что такое пищевые волокна?,Макронутриенты,medium,expert,0.1,85.3,True,0
6959,Насыщение,35,casual,Вопрос по теме «Спортивное питание» #19,Спортивное питание,hard,expert,0.16000000000000003,79.5,True,0
6960,Насыщение,243,new,"Расскажите подробнее, что такое термогенез пищи это правда?",Основы нутрициологии,medium,user,0.95,87.7,False,1
6961,Насыщение,66,active,"Скажите, что такое L-карнитин интересно узнать?",Спортивное питание,medium,user,0.72,86.0,False,1
6962,Насыщение,130,regular,"Подскажите пожалуйста, вопрос по теме «Диеты и режимы» #16? ",Диеты и режимы,medium,user,0.9,86.8,False,1
6963,Насыщение,462,regular,"Расскажите подробнее, какая диета рекомендуется при гастрите",Заболевания и питание,medium,user,2.27,95.1,False,2
6964,Насыщение,85,active,Какова норма углеводов в сутки?,Макронутриенты,easy,expert,0.06,90.0,True,0
6965,Насыщение,475,new,"Дайте совет, что такое пробиотики?",БАДы и добавки,easy,user,0.06,89.1,True,0
6966,Насыщение,60,new,"Подскажите пожалуйста, что такое средиземноморская диета?",Диеты и режимы,medium,user,1.05,89.1,False,1
6967,Насыщение,111,regular,Какие продукты богаты клетчаткой?,Макронутриенты,medium,expert,0.1,85.5,True,0
6968,Насыщение,370,casual,"Расскажите подробнее, вопрос по теме «Макронутриенты» #20 — ",Макронутриенты,easy,user,0.06,88.5,True,0
6969,Насыщение,206,regular,Чем отличается веганство от вегетарианства?,Диеты и режимы,easy,expert,0.53,93.7,False,1
6970,Насыщение,1,loyal,"Объясните, вопрос по теме «Общие вопросы» #15 подскажите?",Общие вопросы,easy,user,0.06,90.4,True,0
6971,Насыщение,82,casual,Вопрос по теме «Макронутриенты» #19,Макронутриенты,easy,expert,0.55,88.1,False,1
6972,Насыщение,403,new,"Расскажите подробнее, что такое L-карнитин?)",Спортивное питание,easy,user,0.06,90.1,True,0
6973,Насыщение,475,new,Что такое палеодиета?,Диеты и режимы,medium,expert,0.1,86.8,True,0
6974,Насыщение,84,regular,Непонятно вот что: стоит ли исключать молочные продукты это ,Общие вопросы,medium,user,0.1,85.4,True,0
6975,Насыщение,218,active,"Я слышал, что что такое суперфуды? А то я запутался?",Общие вопросы,medium,user,0.58,78.9,False,1
6976,Насыщение,435,loyal,Вопрос по теме «Спортивное питание» #18,Спортивное питание,easy,expert,0.06,89.5,True,0
6977,Насыщение,300,new,"Дайте совет, какие минералы являются макроэлементами что пос",Микронутриенты и витамины,easy,user,0.06,90.3,True,0
6978,Насыщение,18,new,Что такое средиземноморская диета?,Диеты и режимы,hard,expert,5.14,83.8,False,3
6979,Насыщение,278,regular,"Можете рассказать, какова норма углеводов в сутки?",Макронутриенты,easy,user,0.06,89.0,True,0
6980,Насыщение,334,new,Вопрос по теме «Диеты и режимы» #18,Диеты и режимы,hard,expert,5.12,84.3,False,3
6981,Насыщение,296,regular,"Я слышал, что вопрос по теме «Общие вопросы» #19 интересно у",Общие вопросы,medium,user,0.1,86.8,True,0
6982,Насыщение,336,active,Чем отличается веганство от вегетарианства?,Диеты и режимы,easy,expert,0.48,91.8,False,1
6983,Насыщение,133,new,"Скажите, вопрос по теме «Спортивное питание» #18 — как думае",Спортивное питание,medium,user,0.96,86.6,False,1
6984,Насыщение,349,regular,Что такое IG-диета?,Диеты и режимы,easy,expert,0.06,89.3,True,0
6985,Насыщение,363,casual,Интересует такой вопрос: вопрос по теме «Спортивное питание»,Спортивное питание,medium,user,0.9,84.5,False,1
6986,Насыщение,48,casual,"Дайте совет, что такое гипервитаминоз что посоветуете?",Микронутриенты и витамины,easy,user,0.65,95.3,False,1
6987,Насыщение,377,regular,Что такое суперфуды?,Общие вопросы,easy,expert,0.39,84.9,False,1
6988,Насыщение,132,new,"Проконсультируйте, вопрос по теме «БАДы и добавки» #13?",БАДы и добавки,medium,user,2.49,93.2,False,2
6989,Насыщение,101,casual,"Можете рассказать, что такое IG-диета что посоветуете?",Диеты и режимы,easy,user,0.59,92.0,False,1
6990,Насыщение,201,new,"Никак не могу понять, какие витамины относятся к водораствор",Микронутриенты и витамины,medium,user,0.1,85.3,True,0
6991,Насыщение,218,active,"Дайте совет, что такое кетодиета — это нормально?",Диеты и режимы,medium,user,0.1,85.7,True,0
